ip,anonblock,proxy,vpn,cdn,public-wifi,rangeblock,school-block,tor,webhost
82.21.239.0/24,False,True,False,False,False,False,False,False,False
82.21.240.0/24,False,True,False,False,False,False,False,False,False
82.21.241.0/24,False,True,False,False,False,False,False,False,False
82.21.243.0/24,False,True,False,False,False,False,False,False,False
82.21.249.0/24,False,True,False,False,False,False,False,False,True
82.21.250.0/23,False,True,False,False,False,False,False,False,False
82.21.252.0/24,False,True,False,False,False,False,False,False,False
82.21.253.0/24,False,True,False,False,False,False,False,False,True
82.21.254.0/24,False,True,False,False,False,False,False,False,True
82.22.10.0/24,False,True,False,False,False,False,False,False,True
82.22.15.0/24,False,True,False,False,False,False,False,False,False
82.22.16.0/24,False,True,False,False,False,False,False,False,False
82.22.25.0/24,False,True,False,False,False,False,False,False,False
82.22.27.0/24,False,True,False,False,False,False,False,False,False
82.22.34.0/24,False,True,False,False,False,False,False,False,False
82.22.40.52,False,True,False,False,False,False,False,False,False
82.22.45.0/24,False,True,False,False,False,False,False,False,False
82.22.46.0/24,False,True,False,False,False,False,False,False,False
82.22.55.0/24,False,True,False,False,False,False,False,False,False
82.22.59.0/24,False,True,False,False,False,False,False,False,False
82.22.60.0/24,False,True,False,False,False,False,False,False,False
82.22.61.0/24,False,True,False,False,False,False,False,False,True
82.22.65.0/24,False,True,False,False,False,False,False,False,False
82.22.79.0/24,False,True,False,False,False,False,False,False,False
82.22.85.0/24,False,True,False,False,False,False,False,False,False
82.22.87.0/24,False,True,False,False,False,False,False,False,False
82.22.99.0/24,False,True,False,False,False,False,False,False,True
82.22.118.0/24,False,True,False,False,False,False,False,False,False
82.22.146.0/24,False,True,False,False,False,False,False,False,True
82.22.147.0/24,False,True,False,False,False,False,False,False,False
82.22.162.0/24,False,True,False,False,False,False,False,False,True
82.22.167.0/24,False,True,False,False,False,False,False,False,True
82.22.193.0/24,False,True,False,False,False,False,False,False,False
82.22.196.0/24,False,True,False,False,False,False,False,False,False
82.22.204.0/24,False,True,False,False,False,False,False,False,False
82.22.210.0/24,False,True,False,False,False,False,False,False,False
82.22.211.0/24,False,True,False,False,False,False,False,False,False
82.22.212.0/24,False,True,False,False,False,False,False,False,False
82.22.217.0/24,False,True,False,False,False,False,False,False,False
82.22.220.0/24,False,True,False,False,False,False,False,False,False
82.22.221.0/24,False,True,False,False,False,False,False,False,False
82.22.222.0/24,False,True,False,False,False,False,False,False,False
82.22.227.0/24,False,True,False,False,False,False,False,False,False
82.22.228.0/24,False,True,False,False,False,False,False,False,False
82.22.234.0/24,False,True,False,False,False,False,False,False,True
82.22.235.0/24,False,True,False,False,False,False,False,False,False
82.22.242.0/24,False,True,False,False,False,False,False,False,False
82.22.243.0/24,False,True,False,False,False,False,False,False,False
82.22.247.0/24,False,True,False,False,False,False,False,False,True
82.22.251.0/24,False,True,False,False,False,False,False,False,False
82.22.252.0/24,False,True,False,False,False,False,False,False,False
82.22.253.0/24,False,True,False,False,False,False,False,False,False
82.22.254.0/24,False,True,False,False,False,False,False,False,True
82.23.0.0/23,False,True,False,False,False,False,False,False,False
82.23.7.0/24,False,True,False,False,False,False,False,False,False
82.23.8.0/22,False,True,False,False,False,False,False,False,False
82.23.12.0/24,False,True,False,False,False,False,False,False,False
82.23.17.0/24,False,True,False,False,False,False,False,False,False
82.23.18.0/24,False,True,False,False,False,False,False,False,False
82.23.21.0/24,False,True,False,False,False,False,False,False,False
82.23.22.0/24,False,True,False,False,False,False,False,False,False
82.23.37.0/24,False,True,False,False,False,False,False,False,False
82.23.38.0/24,False,True,False,False,False,False,False,False,False
82.23.82.39,False,True,False,False,False,False,False,False,False
82.23.119.0/24,False,True,False,False,False,False,False,False,False
82.23.120.0/23,False,True,False,False,False,False,False,False,False
82.23.122.0/24,False,True,False,False,False,False,False,False,False
82.23.126.0/24,False,True,False,False,False,False,False,False,False
82.23.136.0/24,False,True,False,False,False,False,False,False,False
82.23.145.0/24,False,True,False,False,False,False,False,False,False
82.23.146.0/24,False,True,False,False,False,False,False,False,False
82.23.162.0/23,False,True,False,False,False,False,False,False,True
82.23.165.0/24,False,True,False,False,False,False,False,False,False
82.23.171.0/24,False,True,False,False,False,False,False,False,False
82.23.172.127,False,True,True,False,False,False,False,False,False
82.23.172.252,False,True,True,False,False,False,False,False,False
82.23.173.0/24,False,True,False,False,False,False,False,False,True
82.23.176.0/24,False,True,False,False,False,False,False,False,False
82.23.179.0/24,False,True,False,False,False,False,False,False,False
82.23.180.0/24,False,True,False,False,False,False,False,False,False
82.23.182.0/24,False,True,False,False,False,False,False,False,False
82.23.195.0/24,False,True,False,False,False,False,False,False,True
82.23.200.0/24,False,True,False,False,False,False,False,False,False
82.23.202.0/24,False,True,False,False,False,False,False,False,True
82.23.203.0/24,False,True,False,False,False,False,False,False,False
82.23.206.0/24,False,True,False,False,False,False,False,False,False
82.23.209.0/24,False,True,False,False,False,False,False,False,False
82.23.212.0/24,False,True,False,False,False,False,False,False,False
82.23.213.0/24,False,True,False,False,False,False,False,False,False
82.23.214.0/24,False,True,False,False,False,False,False,False,False
82.23.215.0/24,False,True,False,False,False,False,False,False,True
82.23.216.0/24,False,True,False,False,False,False,False,False,False
82.23.217.0/24,False,True,False,False,False,False,False,False,False
82.23.220.0/24,False,True,False,False,False,False,False,False,False
82.23.222.0/24,False,True,False,False,False,False,False,False,False
82.23.223.0/24,False,True,False,False,False,False,False,False,True
82.23.224.0/24,False,True,False,False,False,False,False,False,False
82.23.225.0/24,False,True,False,False,False,False,False,False,True
82.23.226.0/24,False,True,False,False,False,False,False,False,False
82.23.229.0/24,False,True,False,False,False,False,False,False,False
82.23.232.0/24,False,True,False,False,False,False,False,False,False
82.23.233.0/24,False,True,False,False,False,False,False,False,False
82.23.241.0/24,False,True,False,False,False,False,False,False,False
82.23.242.0/24,False,True,False,False,False,False,False,False,False
82.23.243.0/24,False,True,False,False,False,False,False,False,True
82.23.244.0/24,False,True,False,False,False,False,False,False,True
82.23.246.0/24,False,True,False,False,False,False,False,False,False
82.23.248.0/24,False,True,False,False,False,False,False,False,True
82.23.250.0/24,False,True,False,False,False,False,False,False,True
82.23.253.0/24,False,True,False,False,False,False,False,False,False
82.23.254.0/23,False,True,False,False,False,False,False,False,False
82.24.8.0/24,False,True,False,False,False,False,False,False,False
82.24.16.0/24,False,True,False,False,False,False,False,False,True
82.24.25.0/24,False,True,False,False,False,False,False,False,False
82.24.34.0/24,False,True,False,False,False,False,False,False,False
82.24.46.0/24,False,True,False,False,False,False,False,False,False
82.24.81.0/24,False,True,False,False,False,False,False,False,True
82.24.82.0/24,False,True,False,False,False,False,False,False,False
82.24.86.0/24,False,True,False,False,False,False,False,False,False
82.24.92.0/22,False,True,False,False,False,False,False,False,True
82.24.96.0/22,False,True,False,False,False,False,False,False,False
82.24.110.0/24,False,True,False,False,False,False,False,False,True
82.24.112.0/24,False,True,False,False,False,False,False,False,False
82.24.115.0/24,False,True,False,False,False,False,False,False,False
82.24.144.0/24,False,True,False,False,False,False,False,False,True
82.24.174.0/24,False,True,False,False,False,False,False,False,True
82.24.181.0/24,False,True,False,False,False,False,False,False,True
82.24.182.0/24,False,True,False,False,False,False,False,False,False
82.24.190.0/24,False,True,False,False,False,False,False,False,False
82.24.200.0/24,False,True,False,False,False,False,False,False,False
82.24.212.0/24,False,True,False,False,False,False,False,False,False
82.24.214.0/23,False,True,False,False,False,False,False,False,False
82.24.223.0/24,False,True,False,False,False,False,False,False,False
82.24.224.0/23,False,True,False,False,False,False,False,False,False
82.24.230.0/24,False,True,False,False,False,False,False,False,False
82.24.238.0/24,False,True,False,False,False,False,False,False,False
82.24.239.0/24,False,True,False,False,False,False,False,False,False
82.24.242.0/24,False,True,False,False,False,False,False,False,False
82.24.243.0/24,False,True,False,False,False,False,False,False,False
82.24.247.0/24,False,True,False,False,False,False,False,False,True
82.24.251.0/24,False,True,False,False,False,False,False,False,False
82.24.252.0/24,False,True,False,False,False,False,False,False,False
82.24.253.0/24,False,True,False,False,False,False,False,False,False
82.24.254.0/24,False,True,False,False,False,False,False,False,True
82.25.14.0/24,False,True,False,False,False,False,False,False,False
82.25.20.0/24,False,True,False,False,False,False,False,False,False
82.25.23.0/24,False,True,False,False,False,False,False,False,False
82.25.27.0/24,False,True,False,False,False,False,False,False,True
82.25.28.0/23,False,True,False,False,False,False,False,False,False
82.25.31.0/24,False,True,False,False,False,False,False,False,False
82.25.34.0/24,False,True,False,False,False,False,False,False,False
82.25.35.0/24,False,True,False,False,False,False,False,False,True
82.25.44.0/24,False,True,False,False,False,False,False,False,False
